case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
held020,0,1,KL002,10.0,-0.20548737049102783,0.17597702145576477,-0.20548737534206382,-9.807143881917,-9.807143881917,157.16027864334458,165.84698486328125,148.55853987910658,-8.601738764238007,-17.375385284423828,0,0
held020,0,1,KL003,10.0,0.3691862225532532,-0.437179297208786,0.36918621255405354,45.0,45.0,23.53348083293732,83.63363647460938,32.13030073508072,8.596819902143409,-52.55455780029297,0,1
held020,0,1,KL004,10.0,0.03191963955760002,-0.18693776428699493,0.031919640603794076,-39.4770473241806,-39.4770473241806,72.5714439998086,30.22161865234375,63.990601976532126,-8.58084202327646,34.2957878112793,0,0
held020,0,1,KL005,10.0,-0.2660878598690033,-0.029661184176802635,-0.2660878522464916,-15.165782421827316,-15.165782421827316,127.11077280281431,135.89288330078125,118.55281866833353,-8.55795413448078,-17.41851043701172,0,0
held020,0,1,KL006,10.0,-0.37134790420532227,-0.1996700018644333,-0.37134791284626845,0.4185164300724864,0.4185164300724864,256.94383169731145,-69.21636962890625,257.36234812738394,0.4185164300724864,-33.87984848022461,0,0
held020,0,1,KL007,10.0,-0.21795178949832916,-0.2861514687538147,-0.21795178790959593,-11.032127514481544,-11.032127514481544,193.48779778952473,-157.92868041992188,184.84550328971164,-8.64229449981309,-17.326501846313477,0,0
held020,0,1,KL008,10.0,-0.20105259120464325,0.29132023453712463,-0.20105259179461138,0.1414583413861692,0.1414583413861692,273.07550180573253,-68.68829345703125,273.2169601471187,0.1414583413861692,-18.23822593688965,0,0
held020,0,1,KL009,10.0,0.10842791199684143,0.14667747914791107,0.1084279132715102,1.1956297047436237,1.1956297047436237,177.6599188761182,169.0970458984375,178.85554858086186,1.1956297047436522,9.82630443572998,0,0
held020,0,1,KL0010,10.0,-0.2496625781059265,-0.2822723686695099,-0.2496625707302568,-13.746357411146164,-13.746357411146164,329.3837936712468,-21.8929443359375,320.77059481668795,-8.613198854558846,-17.434778213500977,0,0
held020,0,2,KL001,15.0,-0.1481848955154419,0.1751304715871811,-0.1481849018009917,-11.23225450515747,-11.23225450515747,14.649810758121436,16.754196166992188,6.048940047979952,-8.600870710141493,-10.756226539611816,0,0
held020,0,2,KL002,15.0,-0.20548737049102783,0.1245928481221199,-0.20548737534206382,-1.1184775549918413,-1.1184775549918413,148.55853987910658,165.93389892578125,147.4400623241147,-1.1184775549918697,-18.610183715820312,0,0
held020,0,2,KL003,15.0,0.3691862225532532,-0.2639077603816986,0.36918621255405354,45.0,45.0,32.13030073508072,84.68487548828125,40.785311544296086,8.655010809215355,-44.851993560791016,0,1
held020,0,2,KL004,15.0,0.03191963955760002,-0.02918826788663864,0.031919640603794076,-31.423022747039795,-31.423022747039795,63.990601976532126,29.694808959960938,55.404022927288025,-8.586579049244108,26.139352798461914,0,0
held020,0,2,KL005,15.0,-0.2660878598690033,0.037485260516405106,-0.2660878522464916,-6.529395952820778,-6.529395952820778,118.55281866833353,135.9713134765625,112.02342271551277,-6.529395952820778,-24.071279525756836,0,0
held020,0,2,KL006,15.0,-0.37134790420532227,0.050749268382787704,-0.37134791284626845,0.4585379222407937,0.4585379222407937,257.36234812738394,-68.7578125,257.82088604962473,0.4585379222407937,-33.88609313964844,0,0
