episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
397,1,1019.0,0,0.0,0,0.0,0,0.0,249.948733512122
398,1,1656.0,0,0.0,0,0.0,0,0.0,249.87877382764282
399,1,1143.0,0,0.0,0,0.0,0,0.0,249.9285634924013
400,1,977.0,0,0.0,0,0.0,0,0.0,249.93630331930615
401,1,731.0,0,0.0,0,0.0,0,0.0,249.98619415894268
402,1,972.0,0,0.0,0,0.0,0,0.0,249.9766772041215
403,0,3000.0,0,0.0,0,0.0,0,0.0,-0.39571849825831573
404,1,1155.0,0,0.0,0,0.0,0,0.0,249.92413394400685
405,1,985.0,0,0.0,0,0.0,0,0.0,249.9378171653061
406,1,923.0,0,0.0,0,0.0,0,0.0,249.96863392141904
407,1,1538.0,2,100.0,0,0.0,0,0.0,155.31667119429233
408,1,1024.0,2,62.0,0,0.0,0,0.0,191.30472954515534
409,1,822.0,0,0.0,0,0.0,0,0.0,249.97730307099448
410,1,957.0,0,0.0,0,0.0,0,0.0,249.9603134740501
411,1,1494.0,0,0.0,0,0.0,0,0.0,249.96216865625945
412,1,1876.0,0,0.0,0,0.0,0,0.0,249.8140366756419
413,1,862.0,1,30.0,0,0.0,0,0.0,221.6144209026968
414,1,912.0,0,0.0,0,0.0,0,0.0,249.96712954939798
415,1,1317.0,1,45.0,0,0.0,0,0.0,207.33730748282346
416,1,601.0,0,0.0,0,0.0,0,0.0,249.98655350227264
417,1,973.0,0,0.0,0,0.0,0,0.0,249.99068199315698
418,1,1139.0,0,0.0,0,0.0,0,0.0,249.941986868643
419,1,1104.0,0,0.0,0,0.0,0,0.0,249.9390476738157
420,1,995.0,0,0.0,0,0.0,0,0.0,249.93267109980428
421,1,689.0,0,0.0,0,0.0,0,0.0,249.9772618768028
422,1,935.0,0,0.0,0,0.0,0,0.0,249.9770014921572
423,1,1351.0,0,0.0,0,0.0,0,0.0,249.9037100482806
424,1,964.0,0,0.0,0,0.0,0,0.0,249.98405901718758
425,1,838.0,0,0.0,0,0.0,0,0.0,249.9543446817981
426,1,776.0,0,0.0,0,0.0,0,0.0,249.97848926711734
427,1,1396.0,0,0.0,0,0.0,0,0.0,249.9036225766056
428,1,1352.0,0,0.0,0,0.0,0,0.0,249.95479676201845
429,1,1264.0,0,0.0,0,0.0,0,0.0,249.94382367058404
430,1,975.0,0,0.0,0,0.0,0,0.0,249.98406900209892
431,1,1254.0,0,0.0,0,0.0,0,0.0,249.92389378393338
432,1,1029.0,0,0.0,0,0.0,0,0.0,249.96439798091097
433,1,2819.0,0,0.0,0,0.0,0,0.0,249.7967224709043
434,1,869.0,1,52.0,0,0.0,0,0.0,200.80416001182664
435,1,896.0,0,0.0,0,0.0,0,0.0,249.9756013159341
436,1,855.0,0,0.0,0,0.0,0,0.0,249.9674157960813
437,1,919.0,0,0.0,0,0.0,0,0.0,249.93528210228538
438,1,947.0,0,0.0,0,0.0,0,0.0,249.96134817213076
439,1,1559.0,0,0.0,1,35.0,0,0.0,232.37253628914164
440,1,1190.0,0,0.0,0,0.0,0,0.0,249.9132965730603
441,1,1440.0,0,0.0,0,0.0,0,0.0,249.8724263534305
442,1,998.0,0,0.0,0,0.0,0,0.0,249.95944266675892
443,1,1511.0,1,125.0,0,0.0,0,0.0,131.66868503658242
444,1,1052.0,4,210.0,0,0.0,0,0.0,51.37505368939472
445,1,637.0,0,0.0,0,0.0,0,0.0,249.9849639438167
446,1,1480.0,0,0.0,0,0.0,0,0.0,249.87425632201456
447,1,771.0,0,0.0,0,0.0,0,0.0,249.98185606525982
448,1,1012.0,0,0.0,1,12.0,0,0.0,243.9840591820761
449,1,1180.0,0,0.0,0,0.0,0,0.0,249.95700462376942
450,0,3000.0,2,256.0,0,0.0,0,0.0,-242.4294376377564
451,0,3000.0,1,40.0,0,0.0,0,0.0,-38.21100524753128
452,1,1446.0,1,73.0,0,0.0,0,0.0,180.84923778965828
453,1,773.0,0,0.0,0,0.0,0,0.0,249.99111739363778
454,1,1467.0,1,33.0,0,0.0,0,0.0,218.66842032385756
455,1,728.0,1,37.0,0,0.0,0,0.0,214.99992623256188
456,1,960.0,0,0.0,0,0.0,0,0.0,249.9462419798038
457,1,912.0,0,0.0,0,0.0,0,0.0,249.96000531016668
458,1,1896.0,0,0.0,0,0.0,0,0.0,249.79270978448608
459,1,790.0,0,0.0,0,0.0,0,0.0,249.97098619321923
460,1,802.0,0,0.0,0,0.0,0,0.0,249.97944329352083
461,1,892.0,0,0.0,0,0.0,0,0.0,249.98538391862394
462,1,1271.0,1,61.0,0,0.0,0,0.0,192.2131088577218
463,1,1038.0,0,0.0,0,0.0,0,0.0,249.9249464586803
464,1,861.0,0,0.0,0,0.0,0,0.0,249.96008166650498
465,1,1498.0,0,0.0,1,8.0,0,0.0,245.87020915377977
466,1,858.0,1,52.0,0,0.0,0,0.0,200.7704827421832
467,1,1682.0,1,22.0,0,0.0,0,0.0,229.04566345336676
468,1,1582.0,1,18.0,0,0.0,0,0.0,232.8158259092237
469,1,1971.0,2,62.0,0,0.0,0,0.0,191.15366374511552
470,1,926.0,1,51.0,0,0.0,0,0.0,201.73837026480754
471,1,1070.0,0,0.0,0,0.0,0,0.0,249.96519573253246
472,1,674.0,0,0.0,0,0.0,0,0.0,249.98482045979384
473,1,2032.0,1,30.0,0,0.0,1,87.0,209.7792607317325
474,1,890.0,0,0.0,0,0.0,0,0.0,249.95886953338737
475,1,1209.0,0,0.0,0,0.0,0,0.0,249.89517651646628
476,1,884.0,0,0.0,0,0.0,0,0.0,249.9830362066935
477,1,1700.0,3,405.0,0,0.0,0,0.0,-133.16125304070843
478,0,3000.0,0,0.0,0,0.0,0,0.0,-0.39911593288992714
479,1,1011.0,0,0.0,0,0.0,0,0.0,249.9844038413168
480,1,781.0,0,0.0,0,0.0,0,0.0,249.97085009634282
481,1,1237.0,2,63.0,0,0.0,0,0.0,190.3389721011111
482,1,1319.0,0,0.0,0,0.0,0,0.0,249.88390765444532
483,1,824.0,0,0.0,0,0.0,0,0.0,249.96130494552116
484,1,859.0,0,0.0,0,0.0,0,0.0,249.984166051828
485,1,854.0,0,0.0,0,0.0,0,0.0,249.9632525136958
486,1,1354.0,0,0.0,0,0.0,0,0.0,249.9042096367084
487,1,755.0,0,0.0,0,0.0,0,0.0,249.97866243632603
488,1,1054.0,1,35.0,0,0.0,0,0.0,216.8534813181663
489,1,802.0,0,0.0,0,0.0,0,0.0,249.9841832734636
490,1,922.0,1,40.0,0,0.0,0,0.0,212.1134248548222
491,1,2405.0,0,0.0,0,0.0,0,0.0,249.74677782574273
492,1,977.0,0,0.0,0,0.0,0,0.0,249.9762157300671
493,1,1046.0,0,0.0,0,0.0,0,0.0,249.9305662289935
494,1,1290.0,1,19.0,0,0.0,0,0.0,231.925775705866
495,1,1046.0,0,0.0,0,0.0,0,0.0,249.94819308312913
496,1,871.0,0,0.0,0,0.0,0,0.0,249.97470004772504
497,1,1006.0,0,0.0,0,0.0,0,0.0,249.9435944064838
498,1,1070.0,0,0.0,0,0.0,0,0.0,249.94845590188373
499,1,835.0,0,0.0,0,0.0,0,0.0,249.98400017050903
500,1,1999.0,0,0.0,0,0.0,0,0.0,249.8704973585233
501,1,1517.0,1,57.0,1,64.0,0,0.0,163.9432740932994
502,1,1353.0,2,115.0,0,0.0,0,0.0,141.14042878044793
503,1,1153.0,0,0.0,0,0.0,0,0.0,249.90409961539316
504,1,659.0,0,0.0,0,0.0,0,0.0,249.97585417291685
505,1,732.0,0,0.0,0,0.0,0,0.0,249.99259165525848
506,1,978.0,0,0.0,0,0.0,0,0.0,249.97513226285258
507,1,1241.0,0,0.0,0,0.0,0,0.0,249.95932021853426
508,1,1798.0,0,0.0,0,0.0,0,0.0,249.82073036761176
509,1,1430.0,0,0.0,0,0.0,0,0.0,249.8541716095284
510,1,1172.0,0,0.0,0,0.0,0,0.0,249.9344962174274
511,1,982.0,2,24.0,0,0.0,0,0.0,227.2374145434394
512,1,1008.0,0,0.0,0,0.0,0,0.0,249.96672312652768
513,1,1020.0,1,139.0,0,0.0,0,0.0,118.5236632831134
514,1,940.0,1,41.0,0,0.0,0,0.0,211.19030240657094
515,1,934.0,0,0.0,0,0.0,0,0.0,249.9799875373417
516,1,730.0,0,0.0,0,0.0,0,0.0,249.98553428107178
517,1,1096.0,1,31.0,0,0.0,0,0.0,220.5859537590588
518,1,910.0,0,0.0,0,0.0,0,0.0,249.98786392685025
519,1,1182.0,0,0.0,0,0.0,0,0.0,249.90605912820283
520,1,1781.0,1,86.0,0,0.0,0,0.0,168.50776715090575
521,1,757.0,0,0.0,0,0.0,0,0.0,249.97279244282674
522,1,1005.0,1,38.0,0,0.0,0,0.0,214.03413841378938
523,1,1068.0,0,0.0,0,0.0,0,0.0,249.96346859545497
524,1,672.0,0,0.0,0,0.0,0,0.0,249.98570651549045
525,1,1221.0,1,33.0,0,0.0,0,0.0,218.7378198611566
526,1,1995.0,1,101.0,0,0.0,0,0.0,154.27945272832997
527,1,969.0,0,0.0,0,0.0,0,0.0,249.97322598425063
528,1,1659.0,0,0.0,0,0.0,0,0.0,249.8404766148701
529,1,1190.0,0,0.0,0,0.0,0,0.0,249.92801638403535
530,1,1581.0,0,0.0,0,0.0,0,0.0,249.89093004513376
531,1,1118.0,1,53.0,0,0.0,0,0.0,199.80671336232987
532,1,1743.0,1,57.0,0,0.0,0,0.0,195.95953354473468
533,1,755.0,0,0.0,0,0.0,0,0.0,249.98683001042335
534,1,816.0,0,0.0,0,0.0,0,0.0,249.98297304845357
535,1,1393.0,0,0.0,0,0.0,0,0.0,249.85398293711452
536,1,921.0,0,0.0,0,0.0,0,0.0,249.98400176739725
537,1,1959.0,1,49.0,1,10.0,0,0.0,198.47117311009444
538,1,1014.0,0,0.0,0,0.0,0,0.0,249.9838322017735
539,1,1026.0,0,0.0,0,0.0,0,0.0,249.9768237811517
540,1,1407.0,0,0.0,0,0.0,0,0.0,249.95990012839474
541,1,642.0,0,0.0,0,0.0,0,0.0,249.98146116461933
542,1,1464.0,1,49.0,0,0.0,0,0.0,203.54287464727815
543,1,2549.0,1,152.0,0,0.0,0,0.0,105.9779935706566
544,1,775.0,0,0.0,0,0.0,0,0.0,249.98205272582564
545,1,1116.0,1,39.0,0,0.0,0,0.0,213.07888690739776
546,1,954.0,0,0.0,0,0.0,0,0.0,249.95547149539144
547,1,951.0,0,0.0,0,0.0,0,0.0,249.93641484241022
548,0,3000.0,1,46.0,0,0.0,0,0.0,-43.91043670449024
549,1,1093.0,0,0.0,0,0.0,0,0.0,249.94830350642152
550,1,1715.0,2,92.0,0,0.0,0,0.0,162.8133782476554
551,1,1562.0,0,0.0,0,0.0,0,0.0,249.87476129058155
552,1,735.0,0,0.0,0,0.0,0,0.0,249.96811665095996
553,1,1202.0,0,0.0,0,0.0,0,0.0,249.92890279776827
554,1,1330.0,1,39.0,0,0.0,0,0.0,213.0281731979054
555,1,1421.0,0,0.0,0,0.0,0,0.0,249.8790062486297
556,1,646.0,0,0.0,0,0.0,0,0.0,249.98824823744596
557,1,1247.0,0,0.0,0,0.0,0,0.0,249.92881094354436
558,1,1012.0,0,0.0,0,0.0,0,0.0,249.98101833354164
559,1,883.0,0,0.0,0,0.0,0,0.0,249.94385512065062
560,1,1212.0,0,0.0,0,0.0,0,0.0,249.92870489586656
561,1,784.0,0,0.0,0,0.0,0,0.0,249.97501145564502
562,1,1049.0,1,67.0,0,0.0,0,0.0,186.61449455498
563,1,848.0,0,0.0,0,0.0,0,0.0,249.97452058435601
564,1,707.0,0,0.0,0,0.0,0,0.0,249.99166633991928
565,1,1833.0,3,73.0,0,0.0,0,0.0,180.7635004062319
566,1,1401.0,0,0.0,0,0.0,0,0.0,249.89028058507142
567,1,1310.0,1,52.0,0,0.0,0,0.0,200.72551408443093
568,1,1149.0,0,0.0,0,0.0,0,0.0,249.94005735785404
569,1,1002.0,0,0.0,0,0.0,0,0.0,249.98636675572618
570,1,1573.0,0,0.0,0,0.0,0,0.0,249.88190764663256
571,1,819.0,1,60.0,0,0.0,0,0.0,193.20015992617414
572,1,1040.0,1,42.0,0,0.0,0,0.0,210.2494979291357
573,1,1066.0,0,0.0,0,0.0,0,0.0,249.92331389312045
574,1,976.0,0,0.0,0,0.0,0,0.0,249.95384336315448
575,1,812.0,0,0.0,0,0.0,0,0.0,249.98770361364492
576,1,2295.0,0,0.0,0,0.0,0,0.0,249.7588690757355
577,1,1018.0,0,0.0,0,0.0,0,0.0,249.95299625523967
578,1,1077.0,3,164.0,0,0.0,0,0.0,94.84538698417597
579,1,1363.0,0,0.0,0,0.0,0,0.0,249.92181896031892
580,1,1095.0,0,0.0,0,0.0,0,0.0,249.97603625239555
581,1,928.0,0,0.0,0,0.0,0,0.0,249.94137937977956
582,1,1046.0,2,75.0,0,0.0,0,0.0,179.04500649223925
583,1,761.0,0,0.0,0,0.0,0,0.0,249.98449359470564
584,1,732.0,0,0.0,0,0.0,0,0.0,249.9844534515086
585,1,815.0,1,56.0,0,0.0,0,0.0,197.0213708368162
586,1,2360.0,1,105.0,0,0.0,0,0.0,150.47030349333738
587,1,1610.0,1,44.0,0,0.0,0,0.0,208.28017531837503
588,1,1162.0,0,0.0,0,0.0,0,0.0,249.9356513485776
589,1,2295.0,1,13.0,0,0.0,0,0.0,237.4169139511093
590,1,1422.0,1,39.0,0,0.0,0,0.0,213.02701044265348
591,1,1711.0,4,180.0,0,0.0,0,0.0,79.69044388754799
592,1,1242.0,2,241.0,0,0.0,0,0.0,21.99567170407633
593,1,989.0,0,0.0,0,0.0,0,0.0,249.95376838272443
594,1,1087.0,1,9.0,0,0.0,0,0.0,241.44189768901975
595,1,709.0,0,0.0,0,0.0,0,0.0,249.96818169757222
596,1,837.0,0,0.0,0,0.0,0,0.0,249.9559357728683
597,1,767.0,1,22.0,0,0.0,0,0.0,229.1597131299309
598,1,1153.0,0,0.0,0,0.0,0,0.0,249.92255181819164
599,1,639.0,0,0.0,0,0.0,0,0.0,249.9872835858
600,1,2997.0,2,124.0,1,13.0,0,0.0,125.95757746485008
601,1,808.0,0,0.0,0,0.0,0,0.0,249.9889815566375
602,1,1692.0,1,45.0,0,0.0,0,0.0,207.2686929204009
603,1,609.0,0,0.0,0,0.0,0,0.0,249.9851083450418
604,1,731.0,1,62.0,0,0.0,0,0.0,191.3338483866861
605,1,1638.0,1,68.0,0,0.0,0,0.0,185.5626367115202
606,1,832.0,0,0.0,0,0.0,0,0.0,249.95221061662008
607,1,1404.0,1,85.0,0,0.0,0,0.0,169.48555255264677
608,1,687.0,0,0.0,0,0.0,0,0.0,249.98657875124331
609,1,832.0,0,0.0,0,0.0,0,0.0,249.9887238632738
610,1,1207.0,0,0.0,0,0.0,0,0.0,249.93215580959622
611,1,1420.0,0,0.0,0,0.0,0,0.0,249.91648296317624
612,1,1748.0,1,136.0,0,0.0,0,0.0,121.20382412967899
613,1,1252.0,0,0.0,0,0.0,0,0.0,249.94369785551342
614,1,885.0,0,0.0,0,0.0,0,0.0,249.98543127966363
615,1,1024.0,0,0.0,0,0.0,0,0.0,249.93559464568617
616,1,1638.0,0,0.0,0,0.0,0,0.0,249.89927513780324
617,1,667.0,0,0.0,0,0.0,0,0.0,249.9871293756497
618,1,861.0,0,0.0,0,0.0,0,0.0,249.9713961428672
619,1,733.0,0,0.0,0,0.0,0,0.0,249.9841546767451
620,1,1085.0,0,0.0,0,0.0,0,0.0,249.93976824811767
621,1,767.0,0,0.0,0,0.0,0,0.0,249.97485837596025
622,1,1658.0,2,88.0,0,0.0,0,0.0,166.61198303032103
623,1,1542.0,0,0.0,0,0.0,0,0.0,249.88840312402363
624,1,2199.0,1,14.0,0,0.0,0,0.0,236.50044265693876
625,1,819.0,0,0.0,0,0.0,0,0.0,249.9878653440534
626,1,776.0,0,0.0,0,0.0,0,0.0,249.992301570977
627,1,1267.0,2,73.0,0,0.0,0,0.0,180.89461351384506
628,1,1502.0,0,0.0,0,0.0,0,0.0,249.88398156967952
629,1,961.0,0,0.0,0,0.0,0,0.0,249.9665532289103
630,1,1559.0,0,0.0,0,0.0,0,0.0,249.8828850632716
631,1,740.0,0,0.0,0,0.0,0,0.0,249.98240173457756
632,1,1415.0,1,27.0,0,0.0,0,0.0,224.37379423671157
633,1,904.0,1,41.0,0,0.0,0,0.0,211.1913474077043
634,1,1498.0,1,46.0,0,0.0,0,0.0,206.39283652855576
635,1,892.0,1,16.0,0,0.0,0,0.0,234.8458083846649
636,1,791.0,1,37.0,0,0.0,0,0.0,214.99106628108524
637,1,1049.0,0,0.0,0,0.0,0,0.0,249.96205591087494
638,1,2312.0,2,123.0,0,0.0,0,0.0,133.3761661513558
639,1,1043.0,0,0.0,0,0.0,0,0.0,249.96991559239495
640,1,922.0,0,0.0,0,0.0,0,0.0,249.97429060028958
641,1,874.0,0,0.0,0,0.0,0,0.0,249.97008679415663
642,1,1104.0,0,0.0,1,6.0,0,0.0,246.94371652552925
643,1,1511.0,1,65.0,0,0.0,0,0.0,188.38554377247866
644,1,1464.0,1,42.0,0,0.0,0,0.0,210.20435963296654
645,1,1848.0,0,0.0,0,0.0,0,0.0,249.8420077129345
646,1,1303.0,0,0.0,0,0.0,0,0.0,249.92836414355023
647,1,1611.0,1,51.0,0,0.0,0,0.0,201.62013492269875
648,1,1087.0,0,0.0,0,0.0,0,0.0,249.92310525521955
649,1,2355.0,1,158.0,0,0.0,0,0.0,100.35286113833556
650,1,1221.0,0,0.0,0,0.0,0,0.0,249.919734287225
651,1,1015.0,0,0.0,0,0.0,0,0.0,249.96625998622955
652,1,798.0,0,0.0,0,0.0,0,0.0,249.96957653932728
653,1,1518.0,0,0.0,0,0.0,0,0.0,249.8835355764239
654,1,1567.0,0,0.0,0,0.0,0,0.0,249.8681497134137
655,1,632.0,0,0.0,0,0.0,0,0.0,249.98321774390615
656,1,1280.0,2,113.0,0,0.0,0,0.0,143.02840430954348
657,1,828.0,1,19.0,0,0.0,0,0.0,231.98182659754553
658,1,726.0,0,0.0,0,0.0,0,0.0,249.9894228489223
659,1,806.0,0,0.0,0,0.0,0,0.0,249.9793304249684
660,1,976.0,0,0.0,0,0.0,0,0.0,249.98102808979934
661,1,2743.0,2,212.0,0,0.0,0,0.0,49.22828562899997
662,1,760.0,0,0.0,0,0.0,0,0.0,249.9887225865902
663,1,856.0,0,0.0,0,0.0,0,0.0,249.9672823354144
664,1,1333.0,0,0.0,1,61.0,0,0.0,219.43424516245807
665,1,980.0,1,70.0,0,0.0,0,0.0,183.74135456907123
666,1,670.0,0,0.0,0,0.0,0,0.0,249.9854109765341
667,1,856.0,0,0.0,0,0.0,0,0.0,249.97097169277492
668,1,1043.0,0,0.0,0,0.0,0,0.0,249.93907784026234
669,1,1942.0,0,0.0,0,0.0,0,0.0,249.81951320695728
670,1,861.0,0,0.0,0,0.0,0,0.0,249.98482649015736
671,1,1429.0,0,0.0,0,0.0,0,0.0,249.90787602949916
672,1,796.0,1,9.0,0,0.0,0,0.0,241.44800078873664
673,1,1213.0,0,0.0,0,0.0,0,0.0,249.93166011259748
674,1,649.0,0,0.0,0,0.0,0,0.0,249.9889999945708
675,1,1584.0,2,113.0,0,0.0,0,0.0,143.0434177264613
676,1,933.0,1,15.0,0,0.0,0,0.0,235.7716371475175
677,1,1101.0,0,0.0,0,0.0,0,0.0,249.95344986032399
678,1,771.0,0,0.0,0,0.0,0,0.0,249.96520744423583
679,1,2553.0,0,0.0,0,0.0,0,0.0,249.71911507600038
680,1,1212.0,0,0.0,0,0.0,0,0.0,249.89464161428953
681,1,1279.0,1,21.0,1,13.0,0,0.0,223.53243670424877
682,1,1347.0,0,0.0,0,0.0,0,0.0,249.90712211114524
683,1,1256.0,0,0.0,0,0.0,0,0.0,249.92320414209783
684,1,672.0,0,0.0,0,0.0,0,0.0,249.9894138130837
685,1,931.0,0,0.0,0,0.0,0,0.0,249.98249093731724
686,1,1210.0,0,0.0,0,0.0,0,0.0,249.95259338621005
687,1,778.0,0,0.0,0,0.0,0,0.0,249.959256966863
688,1,1107.0,0,0.0,0,0.0,0,0.0,249.97861761644575
689,1,703.0,1,30.0,0,0.0,0,0.0,221.6168436732788
690,1,1182.0,0,0.0,0,0.0,0,0.0,249.9659744548203
691,1,1504.0,1,66.0,0,0.0,0,0.0,187.45468023792682
692,1,1192.0,0,0.0,0,0.0,0,0.0,249.94027619760428
693,1,1552.0,0,0.0,0,0.0,0,0.0,249.8644793858667
694,1,1544.0,1,10.0,0,0.0,0,0.0,240.45319973191678
695,1,819.0,0,0.0,0,0.0,0,0.0,249.9777400079105
696,1,1113.0,0,0.0,0,0.0,0,0.0,249.92867955212972
697,1,1088.0,0,0.0,0,0.0,0,0.0,249.93233005438753
698,1,795.0,0,0.0,0,0.0,0,0.0,249.9831334111284
699,1,1052.0,1,115.0,0,0.0,0,0.0,141.19228563470273
700,1,638.0,0,0.0,0,0.0,0,0.0,249.9886158648174
701,1,1587.0,0,0.0,0,0.0,0,0.0,249.8997649924492
702,1,2314.0,0,0.0,0,0.0,0,0.0,249.76776494546482
703,1,1189.0,1,9.0,0,0.0,0,0.0,241.45467705390652
704,1,1049.0,1,24.0,0,0.0,0,0.0,227.21987975532622
705,1,865.0,1,21.0,0,0.0,0,0.0,230.1248978283771
706,1,1128.0,0,0.0,0,0.0,0,0.0,249.92226863634713
707,1,1007.0,1,24.0,0,0.0,0,0.0,227.27051281599253
708,1,965.0,0,0.0,0,0.0,0,0.0,249.98171493060514
709,1,1448.0,1,46.0,0,0.0,0,0.0,206.37874469743514
710,1,2029.0,0,0.0,0,0.0,0,0.0,249.78202828380293
711,0,3000.0,1,29.0,0,0.0,0,0.0,-27.824757387300423
712,1,2226.0,0,0.0,0,0.0,0,0.0,249.770712556556
713,1,722.0,0,0.0,0,0.0,0,0.0,249.97960696820238
714,1,1457.0,0,0.0,0,0.0,0,0.0,249.8965084940803
715,1,833.0,0,0.0,0,0.0,0,0.0,249.95018016031423
716,1,1525.0,1,61.0,0,0.0,0,0.0,192.1922469587946
717,1,852.0,0,0.0,0,0.0,0,0.0,249.94716543424104
718,1,1313.0,0,0.0,0,0.0,0,0.0,249.95813143631804
719,1,1015.0,1,77.0,0,0.0,0,0.0,177.15573996573602
720,1,735.0,0,0.0,0,0.0,0,0.0,249.98483931075143
721,1,1027.0,0,0.0,0,0.0,0,0.0,249.94329695208776
722,1,1529.0,1,32.0,0,0.0,0,0.0,219.5965248721314
723,1,1462.0,0,0.0,0,0.0,0,0.0,249.8616766348902
724,1,699.0,0,0.0,0,0.0,0,0.0,249.97132404869046
725,1,1152.0,0,0.0,0,0.0,0,0.0,249.94804343976676
726,1,653.0,2,70.0,0,0.0,0,0.0,183.77417858826578
727,1,704.0,0,0.0,0,0.0,0,0.0,249.98607489146266
728,1,754.0,0,0.0,0,0.0,0,0.0,249.96863853641366
729,1,1760.0,0,0.0,0,0.0,0,0.0,249.8684929060839
730,1,952.0,0,0.0,0,0.0,0,0.0,249.97708523796103
731,1,986.0,1,42.0,0,0.0,0,0.0,210.25760374357128
732,1,906.0,1,32.0,0,0.0,0,0.0,219.71878772797277
733,1,1091.0,1,33.0,0,0.0,0,0.0,218.74787970334984
734,1,1013.0,0,0.0,0,0.0,0,0.0,249.95151908139832
735,1,714.0,0,0.0,0,0.0,0,0.0,249.9847498884753
736,1,1742.0,2,419.0,0,0.0,0,0.0,-146.4488516339448
737,1,1008.0,0,0.0,0,0.0,0,0.0,249.97735469001879
738,1,805.0,0,0.0,0,0.0,0,0.0,249.98471567673002
739,1,1324.0,1,24.0,0,0.0,0,0.0,227.19107292168565
740,1,918.0,1,24.0,0,0.0,0,0.0,227.2733179266737
741,1,2118.0,0,0.0,0,0.0,0,0.0,249.73737552803019
742,1,844.0,1,9.0,1,72.0,0,0.0,205.45425982582063
743,1,825.0,0,0.0,0,0.0,0,0.0,249.98936974979236
744,1,873.0,0,0.0,0,0.0,0,0.0,249.94610331169852
745,1,1307.0,0,0.0,0,0.0,0,0.0,249.87713947315675
746,1,744.0,1,14.0,0,0.0,0,0.0,236.7274607428373
747,1,1252.0,1,55.0,1,39.0,0,0.0,178.3753181431487
748,1,1765.0,0,0.0,0,0.0,0,0.0,249.829096351055
749,1,712.0,0,0.0,0,0.0,0,0.0,249.98157343818568
750,1,746.0,0,0.0,0,0.0,0,0.0,249.97832774435776
751,1,892.0,0,0.0,0,0.0,0,0.0,249.9694672317301
752,1,963.0,3,148.0,0,0.0,0,0.0,109.9813187820584
753,1,1106.0,0,0.0,0,0.0,0,0.0,249.96665320661387
754,1,1335.0,0,0.0,0,0.0,0,0.0,249.9759299486702
755,1,989.0,0,0.0,0,0.0,0,0.0,249.97962908242783
756,1,761.0,1,72.0,0,0.0,0,0.0,181.88599947454873
757,1,818.0,0,0.0,0,0.0,0,0.0,249.97835983860128
758,1,909.0,0,0.0,0,0.0,0,0.0,249.9634490939843
759,1,1045.0,0,0.0,0,0.0,0,0.0,249.97582342354121
760,1,1109.0,0,0.0,0,0.0,0,0.0,249.94073555941986
761,1,800.0,1,29.0,0,0.0,0,0.0,222.53098064280246
762,1,1400.0,1,44.0,0,0.0,0,0.0,208.34793969239016
763,1,1163.0,0,0.0,0,0.0,0,0.0,249.9407389240545
764,1,1304.0,0,0.0,0,0.0,0,0.0,249.93910266805023
765,1,1128.0,0,0.0,0,0.0,0,0.0,249.94982158758273
766,1,1487.0,2,73.0,0,0.0,0,0.0,180.8526727420799
767,1,1139.0,1,12.0,0,0.0,0,0.0,238.57027951945614
768,1,663.0,0,0.0,0,0.0,0,0.0,249.98104680626577
769,1,1018.0,0,0.0,1,4.0,0,0.0,247.971240166797
770,1,812.0,0,0.0,0,0.0,0,0.0,249.95963467016728
771,1,1884.0,1,71.0,0,0.0,0,0.0,182.66526213773597
772,1,1061.0,1,46.0,0,0.0,0,0.0,206.43391357537575
773,1,1708.0,2,42.0,0,0.0,0,0.0,210.13074835474544
774,1,1627.0,1,3.0,1,100.0,0,0.0,197.0290609310902
775,1,751.0,0,0.0,0,0.0,0,0.0,249.9857933777042
776,1,975.0,0,0.0,0,0.0,0,0.0,249.97375134985467
777,1,743.0,0,0.0,0,0.0,0,0.0,249.99452345982004
778,1,1846.0,1,109.0,0,0.0,0,0.0,146.7582873145335
779,1,1008.0,0,0.0,0,0.0,0,0.0,249.92886932936014
780,1,705.0,0,0.0,0,0.0,0,0.0,249.9817204963624
781,1,2034.0,1,81.0,1,103.0,0,0.0,121.6898831198805
782,1,992.0,0,0.0,0,0.0,0,0.0,249.96730772719397
783,1,741.0,0,0.0,0,0.0,0,0.0,249.98317062054082
784,1,831.0,1,18.0,0,0.0,0,0.0,232.95841055137794
785,1,782.0,1,27.0,0,0.0,0,0.0,224.44149118145404
786,1,707.0,1,23.0,0,0.0,0,0.0,228.2285482785876
787,1,885.0,2,85.0,0,0.0,0,0.0,169.58842678738068
788,1,985.0,1,47.0,0,0.0,0,0.0,205.49725582623705
789,1,1637.0,0,0.0,0,0.0,0,0.0,249.8600476167617
790,1,1835.0,0,0.0,0,0.0,0,0.0,249.86516849477718
791,1,1561.0,0,0.0,0,0.0,0,0.0,249.83566507988388
792,1,892.0,0,0.0,0,0.0,0,0.0,249.96142319355465
793,1,946.0,0,0.0,0,0.0,0,0.0,249.9637055550797
794,1,909.0,0,0.0,0,0.0,0,0.0,249.97307686668688
795,1,1031.0,0,0.0,0,0.0,0,0.0,249.97737119213764
796,1,970.0,1,68.0,0,0.0,0,0.0,185.61608892661587
797,1,640.0,0,0.0,0,0.0,0,0.0,249.98911090294774
798,0,3000.0,0,0.0,0,0.0,0,0.0,-0.5023972104508111
799,1,721.0,0,0.0,0,0.0,0,0.0,249.96766201047618
