time,agent,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_nm,outside,commanded_heading_turn_deg,static_projection_intervened,static_projection_infeasible
260.0,KL009,51.783329212669635,3.072464263071143,162.99999999999994,165.5846750214427,87.0066396055401,-21.48177023456421,0.27112293243408203,0.45836544036865234,13.568842688286935,False,12.200531959533691,False,False
260.0,KL0010,51.59650480591448,3.2775929727446487,159.95368015572026,162.49645530931943,96.7902937411943,6.10671724058804,-0.64249587059021,0.48210573196411133,13.568842688286935,False,-28.91231417655945,False,False
270.0,KL001,52.35301083661514,3.9583656395822944,160.142100357847,162.68747674703616,128.33896970701213,-19.68579700362278,-0.5855668187141418,-0.06775325536727905,19.60843789409799,False,-26.350506842136383,False,False
270.0,KL002,52.567847316483366,4.64106812132616,162.99999999999994,165.5846750214427,126.75539575653832,169.8759830947062,-0.10765951871871948,0.307863712310791,20.893041007299487,False,-4.844678342342377,False,False
270.0,KL003,52.05987779582879,2.971674582850578,162.99999999999994,165.5846750214427,73.93375145797334,18.70631705016524,-0.8725877404212952,0.26605308055877686,16.38876082101718,False,-39.26644831895828,False,False
270.0,KL004,52.818867465676284,2.688374058193955,162.99999999999994,165.5846750214427,78.262488858626,-52.1502193034317,-0.20385175943374634,0.30262231826782227,35.91649272804294,False,-9.173329174518585,False,False
270.0,KL005,52.43106556243048,3.438710386509025,162.99999999999994,165.5846750214427,84.10549526134719,-62.81994418983558,0.8872642517089844,0.45016050338745117,19.60843789409799,False,39.9268913269043,False,False
270.0,KL006,51.78095160605376,3.6742495415389786,162.9462907210277,165.5302299024132,58.84494076363262,-32.19474633149116,0.963144063949585,0.541109561920166,15.236995481374368,False,43.34148287773132,False,False
270.0,KL007,51.95329108892621,3.9759348062097355,157.20839512198347,159.71312678462994,81.10720854556789,-23.16563144127116,-0.9021214246749878,-0.1704813838005066,15.236995481374368,False,-5.0,True,False
270.0,KL008,52.363185062246785,5.103012453652839,151.13774041836754,153.55740349202193,63.40885721212413,42.65542598067634,0.01754295825958252,-0.3829752802848816,20.893041007299487,False,0.7894331216812134,False,False
270.0,KL009,51.796010459190484,3.0849851209201606,162.99999999999994,165.5846750214427,85.3977387283041,-9.536329426358236,-0.22528207302093506,0.08610332012176514,13.440516169987893,False,-10.137693285942078,False,False
270.0,KL0010,51.61016935951272,3.28636288089895,161.60661497088452,164.17216638258716,95.15608386775006,-9.9059183274195,0.8570438623428345,0.6539409160614014,13.440516169987893,False,38.56697380542755,False,False
280.0,KL001,52.338957410621866,3.9646094335102764,159.90922352891144,162.45138475145035,126.92146821972801,-36.1680350220814,0.44522809982299805,0.38746392726898193,19.368019153643935,False,20.035264492034912,False,False
280.0,KL002,52.58122870108204,4.630325873171714,162.99999999999994,165.5846750214427,128.36025755510093,165.21827009095625,-0.10273456573486328,0.41673409938812256,20.878870299185255,False,-4.623055458068848,False,False
280.0,KL003,52.074210310260725,2.9779622282476006,162.99999999999994,165.5846750214427,72.30895340268563,3.1085801129381707,0.12745893001556396,0.3938673734664917,16.50794815327149,False,5.735651850700378,False,False
280.0,KL004,52.828378680965734,2.70730007678251,162.99999999999994,165.5846750214427,77.41564623283907,-62.376919169300905,0.875523567199707,0.6150621175765991,36.639355037761035,False,39.398560523986816,False,False
280.0,KL005,52.418893582879875,3.4526449982212584,162.99999999999994,165.5846750214427,83.15268499892639,-47.925667767875694,-0.2653050422668457,0.06049036979675293,19.368019153643935,False,-11.938726902008057,False,False
280.0,KL006,51.795741558234155,3.6763067112482313,162.99999999999994,165.5846750214427,57.33298610436833,-17.025624473784887,-0.33929479122161865,0.03972029685974121,14.178027655955336,False,-15.26826560497284,False,False
280.0,KL007,51.939211166718295,3.98005795086816,156.62320847898803,159.11979619837956,79.70327607915051,-28.70051755473395,-0.8037514090538025,-0.29304319620132446,14.178027655955336,False,5.0,True,False
280.0,KL008,52.37341225465319,5.088100204376696,149.82379831605684,152.2248802228808,62.30543921207186,44.40720766347687,-0.2044055461883545,-0.30834078788757324,20.878870299185255,False,5.0,True,False
280.0,KL009,51.80912240440402,3.0963273659751422,162.99999999999994,165.5846750214427,83.81421915087384,-20.000880809441696,0.18677186965942383,0.420867919921875,13.373935037888321,False,8.404734134674072,False,False
280.0,KL0010,51.62380249311535,3.295803427367932,162.99999999999994,165.5846750214427,93.5061645715123,5.901571024531847,-0.7188830971717834,0.39449357986450195,13.373935037888321,False,-32.349739372730255,False,False
290.0,KL001,52.32469198607303,3.9702741011181604,161.23757242806354,163.79804719088378,125.47640809566781,-20.514638355066353,-0.44035565853118896,-0.09142184257507324,19.102373749644755,False,-19.816004633903503,False,False
290.0,KL002,52.594033516650946,4.617819925186068,162.99999999999994,165.5846750214427,129.92868377850894,160.8354464018921,-0.029512107372283936,0.402030348777771,20.918731605927796,False,-1.328044831752777,False,False
290.0,KL003,52.08871953096984,2.983385801940378,162.99999999999994,165.5846750214427,70.67050757211328,9.031354263712899,-0.6181592345237732,0.3324441909790039,16.690221093482553,False,-27.817165553569794,False,False
290.0,KL004,52.836519728301106,2.7278469120612048,162.99999999999994,165.5846750214427,76.43949719445321,-47.553307942587765,-0.4049466848373413,0.3764897584915161,37.298558291291585,False,-18.22260081768036,False,False
290.0,KL005,52.40684254617135,3.466899944962129,162.99999999999994,165.5846750214427,82.24274184720973,-60.8256578517601,0.8747460842132568,0.46784913539886475,19.102373749644755,False,39.36357378959656,False,False
290.0,KL006,51.810561887614,3.6777262370638075,162.99999999999994,165.5846750214427,55.84765696738617,-33.02396673892946,0.9666116237640381,0.5892412662506104,13.228791172187753,False,43.497523069381714,False,False
290.0,KL007,51.92507908327224,3.982568099623078,155.61768243385904,158.1002481946679,78.26576384415579,-24.17860042716069,-0.9197041988372803,0.01429450511932373,13.228791172187753,False,5.0,True,False
290.0,KL008,52.384244531113914,5.074651205625285,148.76582883094383,151.15190624838564,61.315811552080135,50.471467035823764,-0.3549293875694275,-0.40233445167541504,20.918731605927796,False,0.0,True,False
290.0,KL009,51.82174519348444,3.1090671404091497,162.99999999999994,165.5846750214427,82.20358654102071,-11.862236139274302,-0.20076662302017212,0.136976957321167,13.233903899746464,False,-9.034498035907745,False,False
290.0,KL0010,51.637596922826205,3.304638328178574,162.99999999999994,165.5846750214427,91.85719328165426,-9.971536178693782,0.8763890266418457,0.6063835620880127,13.233903899746464,False,39.43750619888306,False,False
300.0,KL001,52.31055388719223,3.9765828822243385,160.92351770311032,163.47966839461054,124.06083242406801,-36.91476936980038,0.5365927219390869,0.315032958984375,18.90941124912409,False,24.14667248725891,False,False
300.0,KL002,52.60659823690377,4.604660452604509,162.99999999999994,165.5846750214427,131.48266917780145,159.76332813609594,-0.10193407535552979,0.418664813041687,20.97829388502063,False,-4.58703339099884,False,False
300.0,KL003,52.10350750408803,2.985493881209524,162.99999999999994,165.5846750214427,69.01989880756358,-6.784095978017831,0.8609013557434082,0.7110996246337891,16.8704801340362,False,38.74056100845337,False,False
300.0,KL004,52.84500043750107,2.748017296695992,162.99999999999994,165.5846750214427,75.52505973046048,-64.42088229313639,0.9386677742004395,0.7366477251052856,37.99535677491132,False,42.240049839019775,False,False
300.0,KL005,52.394122872271375,3.4794433373720652,162.99999999999994,165.5846750214427,81.24381281035089,-45.928436200896215,-0.4759432077407837,-0.057687461376190186,18.90941124912409,False,-21.417444348335266,False,False
300.0,KL006,51.825338821599765,3.680016413736531,162.99999999999994,165.5846750214427,54.34581133885287,-17.91394374639907,-0.23533308506011963,0.18994140625,12.35306275852874,False,-10.589988827705383,False,False
300.0,KL007,51.91086222792412,3.983071078997197,155.66621315743654,158.14945649220633,76.78012921187207,-19.578983335883123,-0.860603928565979,-0.18678641319274902,12.35306275852874,False,5.0,True,False
300.0,KL008,52.395048311954234,5.061466373613004,147.3854995291019,149.7519430339874,60.36628124605118,51.56777122067331,-0.41156625747680664,-0.35051387548446655,20.97829388502063,False,5.0,True,False
300.0,KL009,51.835011270118194,3.1199559477872802,162.99999999999994,165.5846750214427,80.63590342425432,-21.272389414891535,0.21507954597473145,0.46862876415252686,13.184687856298536,False,9.678579568862915,False,False
300.0,KL0010,51.65123465860951,3.3140867320968512,162.99999999999994,165.5846750214427,90.20678962254492,5.828741922364372,-0.5624168515205383,-0.03132045269012451,13.184687856298536,False,-25.308758318424225,False,False
310.0,KL001,52.29622266812182,3.9823010914682087,162.00345220151632,164.57445715270126,122.61953701268973,-21.358412087610418,-0.36327338218688965,-0.09955328702926636,18.68395545238988,False,-16.347302198410034,False,False
310.0,KL002,52.618550818387874,4.590038220815991,162.99999999999994,165.5846750214427,132.99440500948708,155.47463753821012,0.02634727954864502,0.4931833744049072,21.08463265099476,False,1.1856275796890259,False,False
310.0,KL003,52.11825407449204,2.988267142197398,162.99999999999994,165.5846750214427,67.37023389079732,9.08584961485758,-0.6139577031135559,0.2320864200592041,17.10358300918163,False,-27.628096640110016,False,False
310.0,KL004,52.85314148483644,2.768571998290331,162.99999999999994,165.5846750214427,74.59800263125649,-49.64836542409637,-0.21840035915374756,0.43800926208496094,38.70252465945013,False,-9.82801616191864,False,False
310.0,KL005,52.38163613436622,3.492541240595231,162.80163601261202,165.38359284493137,80.3053408228723,-62.73756276894645,0.920051097869873,0.394700288772583,18.68395545238988,False,41.40229940414429,False,False
310.0,KL006,51.840149077220616,3.682126828806678,162.99999999999994,165.5846750214427,52.856100095099976,-29.271090762615472,-0.5315213203430176,-0.2665104866027832,11.609406311684564,False,-23.91845941543579,False,False
310.0,KL007,51.89673081576334,3.981568285184273,155.02511124732644,157.4993969983428,75.26177718068121,-14.893132403607922,-0.9055995345115662,0.1056128740310669,11.609406311684564,False,0.0,True,False
310.0,KL008,52.40635751885709,5.049816562364242,146.1828998398475,148.5321845757985,59.54296357654839,57.75385076303371,-0.5633028745651245,-0.3386589288711548,21.08463265099476,False,0.0,True,False
310.0,KL009,51.84763048864212,3.132693981488738,162.99999999999994,165.5846750214427,79.03048102597542,-11.883746562398471,-0.21515345573425293,0.14258098602294922,13.045731711899252,False,-9.681905508041382,False,False
310.0,KL0010,51.66502046623721,3.3229188689112212,162.89206500872177,165.47526116906764,88.55903341568704,-10.058118168643603,0.9486548900604248,-0.11458253860473633,13.045731711899252,False,42.689470052719116,False,False
320.0,KL001,52.28202381773821,3.988660966455759,161.66150722612576,164.22781333257686,121.20916540880738,-37.70548189735865,0.5071111917495728,0.2586088180541992,18.496024702284743,False,22.820003628730774,False,False
320.0,KL002,52.630619197980394,4.575666576943776,162.99999999999994,165.5846750214427,134.51835334423404,156.94343199914522,-0.008100032806396484,0.5271745920181274,21.195951596147232,False,-0.3645014762878418,False,False
320.0,KL003,52.13304204761023,2.9903766181967733,162.99999999999994,165.5846750214427,65.71963576942426,-6.727847585738118,0.8490433692932129,0.7588210105895996,17.297464297643877,False,38.20695161819458,False,False
320.0,KL004,52.86132644931671,2.7891356729327774,162.99999999999994,165.5846750214427,73.69834626574138,-60.55676240329635,0.9206167459487915,0.6844203472137451,39.436528424728536,False,41.42775356769562,False,False
320.0,KL005,52.368919030971924,3.5050844682091387,162.99999999999994,165.5846750214427,79.35158346280582,-47.88622381555217,0.14900708198547363,-0.29990458488464355,18.496024702284743,False,6.7053186893463135,False,False
320.0,KL006,51.85480830616178,3.679318651701131,162.0854509966809,164.65758211098273,51.5700858521664,-46.30111282536592,0.9197450876235962,-0.13459229469299316,11.26600514269686,False,41.38852894306183,False,False
320.0,KL007,51.882572716462825,3.979861228049541,155.38683176551748,157.86617331224826,73.73826876337776,-15.210615892145114,-0.9081007242202759,0.09891998767852783,11.26600514269686,False,5.0,True,False
320.0,KL008,52.41763603562882,5.03840654698545,145.02096200993208,147.35362160342862,58.762316971676526,58.969141521587005,-0.6786459684371948,-0.28786981105804443,21.195951596147232,False,5.0,True,False
320.0,KL009,51.86085368284723,3.1437135871913973,162.99999999999994,165.5846750214427,77.46635789300566,-21.963266943615224,0.11729538440704346,0.4830421209335327,12.993962598766405,False,5.278292298316956,False,False
320.0,KL0010,51.67861440669686,3.3323500325342152,162.49857248996662,165.0763736906731,86.91376772646109,5.788953756035198,-0.6316118836402893,0.0745319128036499,12.993962598766405,False,-28.42253476381302,False,False
330.0,KL001,52.26764648974852,3.994421477954844,162.54792564300783,165.12640380387813,119.77447770558213,-22.224088674125397,-0.35828864574432373,-0.1729300618171692,18.44195051546221,False,-16.122989058494568,False,False
330.0,KL002,52.64263183401445,4.561164756883873,162.99999999999994,165.5846750214427,136.04143579946643,156.85988854931418,-0.13209950923919678,0.5573740005493164,21.339073391816626,False,-5.944477915763855,False,False
330.0,KL003,52.147788618014246,2.9931517180688787,162.99999999999994,165.5846750214427,64.07002759489095,9.14595725956184,-0.6171619296073914,0.17148840427398682,17.50953898343493,False,-25.0,True,False
330.0,KL004,52.868126474767266,2.810993788451686,162.99999999999994,165.5846750214427,72.68145527967049,-45.760149946206184,-0.2723276615142822,0.07667934894561768,40.05085740948241,False,-12.2547447681427,False,False
330.0,KL005,52.35487635164577,3.512697692434375,161.9709217067041,164.5414798203506,78.14601128691379,-41.99805961288678,-0.1874789595603943,-0.3389781713485718,18.44195051546221,False,-8.436553180217743,False,False
330.0,KL006,51.86946796992606,3.6771866387272376,161.62333504588378,164.18911634761793,50.27909557028923,-31.474453249266702,-0.4128766655921936,-0.21410250663757324,11.091166482316726,False,-18.579449951648712,False,False
330.0,KL007,51.86851261347759,3.976356202415548,155.72559703371988,158.2096693587469,72.18535764846716,-10.445689820873042,-0.9162718057632446,0.05007636547088623,11.091166482316726,False,0.0,True,False
330.0,KL008,52.42934667900523,5.02856225968401,144.03321558204397,146.35170658939305,58.116450399074544,65.26046583295317,-0.8037726879119873,-0.29674994945526123,21.339073391816626,False,0.0,True,False
330.0,KL009,51.87382502336783,3.1555482142070375,162.99999999999994,165.5846750214427,75.88467899325995,-17.055060646754185,-0.11941021680831909,0.3625103235244751,12.89263840095619,False,-5.373459756374359,False,False
330.0,KL0010,51.692385501460755,3.3411919379289055,162.75367318616813,165.33497256893787,85.26749570486786,-10.114268525870159,0.9426422119140625,-0.143609881401062,12.89263840095619,False,42.41889953613281,False,False
340.0,KL001,52.25342663774424,4.0008175268092305,161.95432399536546,164.5246541088636,118.37426535678233,-38.5626450393857,0.4372868537902832,0.10048305988311768,18.34398071954236,False,19.677908420562744,False,False
340.0,KL002,52.653809128425,4.544958157938859,162.99999999999994,165.5846750214427,137.50435724742405,151.24635527133097,0.3793051242828369,0.531545877456665,21.510365301942556,False,17.06873059272766,False,False
340.0,KL003,52.162576591132435,2.9952625932118098,162.99999999999994,165.5846750214427,62.41944292618607,-6.665653110519088,0.8304942846298218,0.6571935415267944,17.68963025550671,False,37.37224280834198,False,False
340.0,KL004,52.875159623742825,2.8326783713785573,162.99999999999994,165.5846750214427,71.71068908718239,-59.0846139147784,0.9223220348358154,0.4508202075958252,40.73392548829325,False,41.504491567611694,False,False
340.0,KL005,52.34144891848999,3.5224153902225757,160.80783886667388,163.36239593960875,77.08079538041694,-51.351674527515655,0.4007554054260254,-0.2944159507751465,18.34398071954236,False,18.033993244171143,False,False
340.0,KL006,51.88401733428941,3.674389417436183,160.88853021916566,163.4441989655423,49.04470601415224,-48.730628409332496,0.9072525501251221,-0.017332077026367188,11.1986908354956,False,40.82636475563049,False,False
340.0,KL007,51.854454313576895,3.9726465189466644,155.89684583710888,158.38330807541917,70.62905198527835,-10.68019323299103,-0.9200829863548279,0.03655064105987549,11.1986908354956,False,5.0,True,False
340.0,KL008,52.441024256301624,5.01893772318013,143.01501673083925,145.3188680597357,57.51562383150044,66.57561492780133,-0.896288275718689,-0.2121376395225525,21.510365301942556,False,0.0,True,False
340.0,KL009,51.887282912770424,3.1658621659844495,162.99999999999994,165.5846750214427,74.34628582450401,-22.899132675377558,0.09200334548950195,0.4773751497268677,12.868456836545773,False,4.140150547027588,False,False
340.0,KL0010,51.70595561707422,3.350629295179853,162.26062815789615,164.83516432672909,83.6246813527562,5.754232331021427,-0.6571328043937683,0.08446395397186279,12.868456836545773,False,-29.570976197719574,False,False
350.0,KL001,52.23907405450219,4.006583822723427,162.29842916563211,164.87348416976522,116.95400020912136,-23.076124266346227,0.1021871566772461,-0.10036015510559082,18.317491381022254,False,4.598422050476074,False,False
350.0,KL002,52.666192311582705,4.531461229264679,162.99999999999994,165.5846750214427,139.0580041068284,167.3060129911521,-0.27079153060913086,0.3417450189590454,21.648960203557067,False,-12.185618877410889,False,False
350.0,KL003,52.17732316153645,2.9980395351467717,162.99999999999994,165.5846750214427,60.76989962224542,9.212591493712466,-0.622159481048584,-0.022983670234680176,17.898333327006345,False,-15.0,True,False
350.0,KL004,52.881125151171496,2.8552021446691116,162.99999999999994,165.5846750214427,70.661201515319,-44.295865037239366,-0.39896148443222046,0.0408397912979126,41.33996489839661,False,-17.95326679944992,False,False
350.0,KL005,52.327516392074564,3.5292950061269175,159.79759149948256,162.33821081003708,75.89894839472672,-36.04407162732636,-0.22679507732391357,-0.5892897844314575,18.317491381022254,False,-10.20577847957611,False,False
350.0,KL006,51.89860392379026,3.672254408881605,160.8285768380882,163.3834196374253,47.80390771634932,-33.94153949473821,-0.26606178283691406,-0.1751164197921753,11.474020610238874,False,-11.972780227661133,False,False
350.0,KL007,51.84060998535611,3.967163724970016,156.02170591165012,158.50991002069944,69.05408130124205,-5.822861750229492,-0.8920472860336304,0.4783632755279541,11.474020610238874,False,0.0,True,False
350.0,KL008,52.45264248935259,5.009359566288745,142.28700974693015,144.58037253542182,56.948546357976035,67.91091831666705,-0.793484628200531,-0.2897838354110718,21.648960203557067,False,5.0,True,False
350.0,KL009,51.9003755803755,3.177354073052077,162.99999999999994,165.5846750214427,72.78083039182263,-19.18357186752857,-0.06060713529586792,0.3781447410583496,12.781849195789867,False,-2.7273210883140564,False,False
350.0,KL0010,51.71970583647678,3.3594798010745,162.54979280282524,165.12829657315848,81.98055801208652,-10.17192727351042,0.9385583400726318,-0.1521599292755127,12.781849195789867,False,42.23512530326843,False,False
360.0,KL001,52.22429430952298,4.0076423135761,161.9537159974065,164.5240377587443,115.40087644319227,-18.74548424404651,-0.07665497064590454,-0.681919276714325,18.135277201070654,False,-3.4494736790657043,False,False
360.0,KL002,52.678447641177264,4.5176039032880935,162.99999999999994,165.5846750214427,140.60602976230052,155.36262666350717,0.1914595365524292,0.5759398937225342,21.82867059182334,False,8.615679144859314,False,False
360.0,KL003,52.19210464502959,3.0001841964556135,162.92065706014503,165.5042450127248,59.1198800175309,-5.771091497753105,0.6806952953338623,0.6197555065155029,18.094718550906954,False,30.631288290023804,False,False
360.0,KL004,52.887463755549796,2.877447159663094,162.99999999999994,165.5846750214427,69.67182285311537,-61.20693966567251,0.979248046875,0.6962900161743164,41.98957204195758,False,44.066162109375,False,False
360.0,KL005,52.31374140256709,3.5361973227382126,157.77604017665735,160.28866008207547,74.7498694748542,-47.10162156840306,0.20113039016723633,-0.1093643307685852,18.135277201070654,False,9.050867557525635,False,False
360.0,KL006,51.91313080510522,3.6697605182810364,160.22748225783363,162.7740369692031,46.607096706395716,-47.24648801820183,0.9071770906448364,0.07555484771728516,11.994572628063333,False,40.82296907901764,False,False
360.0,KL007,51.82665517507039,3.961426138245361,157.66181798259748,160.17285152408417,67.46190986980928,-5.961684701693571,-0.8897746205329895,0.36786603927612305,11.994572628063333,False,0.0,True,False
360.0,KL008,52.46460118348095,5.0013780967552846,141.29270761048795,143.57171679031842,56.524547435561296,74.29912437234498,-0.9402785897254944,-0.1534976363182068,21.82867059182334,False,0.0,True,False
360.0,KL009,51.913738701862805,3.1880045062962803,162.99999999999994,165.5846750214427,71.24263796600657,-22.402910969836512,0.13281571865081787,0.44004344940185547,12.747827969408265,False,5.976707339286804,False,False
360.0,KL0010,51.7332522064231,3.3689247944773064,162.02742494968953,164.598759165189,80.34014910448944,5.717426824156149,-0.6937761306762695,0.1187208890914917,12.747827969408265,False,-31.21992588043213,False,False
370.0,KL001,52.20975595892455,4.009847334920373,159.61447325194683,162.15256228696748,113.89904553745255,-22.504075820632266,0.18499398231506348,-0.3193173408508301,18.045479170832795,False,8.324729204177856,False,False
370.0,KL002,52.691084618634164,4.504652583514113,162.99999999999994,165.5846750214427,142.1824636105668,164.1867241813136,-0.03055018186569214,0.26668405532836914,22.0008829388122,False,-1.3747581839561462,False,False
370.0,KL003,52.20682522437957,3.0033083904406634,162.99999999999994,165.5846750214427,57.471497287106544,10.135843063412693,-0.5914573073387146,0.10171210765838623,18.338820248926208,False,-5.0,True,False
370.0,KL004,52.89342928297847,2.899977325936117,162.99999999999994,165.5846750214427,68.67135742077491,-46.48023346685895,0.6668319702148438,0.3089073896408081,41.39627426829314,False,30.00743865966797,False,False
370.0,KL005,52.29972989362843,3.5413818095516008,157.40046040623312,159.90786236904833,73.53917675951917,-38.858083214974755,-0.558866560459137,-0.3297860026359558,18.045479170832795,False,-25.148995220661163,False,False
370.0,KL006,51.927742874531006,3.6693142526081894,160.48609844969585,163.03622063075952,45.341945796822415,-32.44697702385878,-0.33919280767440796,-0.2159234881401062,12.667935496926056,False,-15.263676345348358,False,False
370.0,KL007,51.81258571872939,3.955643214141498,158.92296057808144,161.45148370307956,65.85707864836152,-6.108443422269289,-0.8696098923683167,0.2961709499359131,12.667935496926056,False,0.0,True,False
370.0,KL008,52.476555037375746,4.993577672824372,140.76581941370216,143.03720921420043,56.146467970115886,75.70529895863086,-0.9152147769927979,-0.1686917543411255,22.0008829388122,False,0.0,True,False
370.0,KL009,51.92647181002344,3.200508840486525,162.99999999999994,165.5846750214427,69.66100167223357,-16.828437357483892,-0.0741775631904602,0.37210583686828613,12.624808825816434,False,-3.3379903435707092,False,False
370.0,KL0010,51.746988303181354,3.3777916779940846,162.4340788332526,165.01099526442468,78.69727661893626,-10.22334911314141,0.8855258226394653,-0.25921207666397095,12.624808825816434,False,39.84866201877594,False,False
380.0,KL001,52.19528621684168,4.00940126793824,158.51882720229852,161.04175194006135,112.35372495810928,-14.406639754639997,-0.7294133901596069,-0.531863272190094,17.779122025824933,False,-32.82360255718231,False,False
380.0,KL002,52.7038096717819,4.49188927615807,162.99999999999994,165.5846750214427,143.76698192084905,163.00977391950119,0.050283193588256836,0.3155229091644287,22.17336656752611,False,2.2627437114715576,False,False
380.0,KL003,52.221483971897094,3.0075621900776746,162.99999999999994,165.5846750214427,55.82441258218415,5.303231443591642,-0.2735251188278198,0.09655261039733887,18.537163249000567,False,0.0,True,False
380.0,KL004,52.895462303879626,2.9243519595022964,162.99999999999994,165.5846750214427,67.36809169146079,-31.520065343405292,-0.719371497631073,-0.3209052085876465,40.579795115580076,False,-32.371717393398285,False,False
380.0,KL005,52.28633655504942,3.5492457259073746,156.26891778454151,158.76056902266515,72.49268814180438,-56.2936979233327,0.6729832887649536,0.4417761564254761,17.779122025824933,False,30.284247994422913,False,False
380.0,KL006,51.942277000296805,3.6682272342260394,159.74505194702903,162.28494540354762,44.135149348941724,-49.09034985381527,0.9494104385375977,0.054598331451416016,13.548989572969836,False,42.723469734191895,False,False
380.0,KL007,51.798424491679945,3.9498243931460344,159.93821177911676,162.48077332764888,64.24223812471861,-6.263563390926407,-0.886587381362915,0.4071906805038452,13.548989572969836,False,0.0,True,False
380.0,KL008,52.488459802946096,4.985807175240429,140.18682273745958,142.44982902697546,55.80399359127146,77.1237839970313,-0.9474478363990784,-0.20514273643493652,22.17336656752611,False,0.0,True,False
380.0,KL009,51.93950812274357,3.2121805715192786,162.99999999999994,165.5846750214427,68.10412522377995,-20.64004449842335,0.05357563495635986,0.4275006055831909,12.557221861067948,False,2.410903573036194,False,False
380.0,KL0010,51.7604877137788,3.387239177798215,161.54456244810638,164.10926059062885,77.06176960883826,5.71149777182498,-0.5863439440727234,-0.07895070314407349,12.557221861067948,False,-26.385477483272552,False,False
390.0,KL001,52.18109434152201,4.0119291470528795,156.6942314373582,159.19180821640995,110.90125851348039,-31.18534818268776,0.5433540344238281,0.25260305404663086,17.626569341952425,False,24.450931549072266,False,False
390.0,KL002,52.71682151380581,4.479936007610427,162.99999999999994,165.5846750214427,145.370117439493,165.44160378435947,-0.29202258586883545,0.1939183473587036,22.33506837950451,False,-13.141016364097595,False,False
390.0,KL003,52.23616978523932,3.0115880373452244,162.99999999999994,165.5846750214427,54.175930682288104,5.464185321769833,-0.24734270572662354,0.09425747394561768,18.76995396664818,False,5.0,True,False
390.0,KL004,52.89789851991434,2.9484602317508704,161.8988974076357,164.4684660630184,66.11936096052831,-48.37018533510022,0.6238082647323608,0.37038707733154297,39.79723464321723,False,28.071371912956238,False,False
390.0,KL005,52.27269166120644,3.5565713546508464,157.78354891125113,160.29627308480374,71.42350558559798,-40.8897714651595,-0.5534283518791199,-0.3019256591796875,17.626569341952425,False,-24.904275834560394,False,False
390.0,KL006,51.95684083218133,3.668127591230906,159.9317966436005,162.4742696020835,42.90827202059792,-34.35591728529619,-0.16237175464630127,-0.2748023271560669,14.562702533575361,False,-7.306728959083557,False,False
390.0,KL007,51.784143367683775,3.9439581579352265,161.334215985171,163.8960206754913,62.61422735794144,-6.428099354229317,-0.8705334067344666,0.2164057493209839,14.562702533575361,False,-5.0,True,False
390.0,KL008,52.50030488026616,4.978073550233923,139.48281463933955,141.73561243903657,55.49758797030396,78.55166090538512,-0.9300943613052368,-0.13449621200561523,22.33506837950451,False,5.0,True,False
390.0,KL009,51.952267676949155,3.224635927035971,162.99999999999994,165.5846750214427,66.53142198146453,-18.675148342805358,-0.058741867542266846,0.4027782678604126,12.441827047266495,False,-2.643384039402008,False,False
390.0,KL0010,51.77412292448502,3.3960570397301506,161.2732781008038,163.83424425416538,75.43080140434844,-10.347059779877469,0.7969094514846802,0.21955370903015137,12.441827047266495,False,35.86092531681061,False,False
400.0,KL001,52.16679437970344,4.013822091205914,157.56006809714526,160.06968810573605,109.42772571949156,-15.135635092573779,-0.6541277766227722,0.028046250343322754,17.322997438428853,False,-29.43574994802475,False,False
400.0,KL002,52.728629081578866,4.465054610872277,162.99999999999994,165.5846750214427,146.89572309557505,152.5547779815514,0.22315609455108643,0.4701423645019531,22.579274790130786,False,10.04202425479889,False,False
400.0,KL003,52.25061737724497,3.0174627711152517,162.99999999999994,165.5846750214427,52.545983742923944,10.773286586093406,-0.6439971923828125,-0.1679368019104004,18.93210455520439,False,0.0,True,False
400.0,KL004,52.899957323695475,2.972827859657074,162.99999999999994,165.5846750214427,64.85134542611198,-33.47873643913357,-0.6600330471992493,0.14125466346740723,39.02066940650652,False,-29.701487123966217,False,False
400.0,KL005,52.259268309671775,3.564501467913739,156.74755565009835,159.24587490050172,70.41692952955606,-58.33610471726337,0.9553779363632202,0.6289832592010498,17.43734350217748,False,42.99200713634491,False,False
400.0,KL006,51.97135626584405,3.668542218259212,158.98881946447193,161.51825437005982,41.68827522003278,-43.09497762736186,0.9088641405105591,-0.10344439744949341,14.719737000053172,False,40.89888632297516,False,False
400.0,KL007,51.769555000174236,3.9398851704986906,162.07589467127318,164.64789455242988,60.99913251899343,-11.721716797410778,-0.8076492547988892,0.29207539558410645,15.74764853130873,False,0.0,True,False
400.0,KL008,52.51244454031455,4.971929562161388,139.02109998056378,141.26719382412267,55.33807823818585,85.00514671789927,-0.9658442139625549,0.35290563106536865,22.579274790130786,False,0.0,True,False
400.0,KL009,51.96534423091548,3.236196626840772,162.99999999999994,165.5846750214427,64.98743124196088,-21.844443000744604,0.04915320873260498,0.422055721282959,12.377054179577417,False,2.211894392967224,False,False
400.0,KL0010,51.78766785140175,3.4055181971537336,162.02575330695043,164.59706456320393,73.79054179079849,5.536025348821767,-0.6824773550033569,-0.11709672212600708,12.377054179577417,False,-30.711480975151062,False,False
