time,east_km,north_km,goal_distance_km,heading_deg,cas_mps,target_east_km,target_north_km,target_distance_km,clearance_km,residual_heading,residual_speed,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
640.0,4.52997836258553,-19.646473825964602,43.34733393815863,149.5771686679015,142.41929817286444,14.61304215735446,-53.02890640910711,34.87197987865665,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,4.440110400008048,94.9758417346097,13.616047650575638,0.0,1.0,1.0,0.0
650.0,5.274821279434031,-20.920051400330312,41.87678726611365,149.5771686679015,145.84847265256278,14.61304215735445,-53.02890640910712,33.43921259748023,3.0,0.0,0.0,5.000000000000002,1.0,True,False,False,False,True,False,True,3.90599556569213,102.78578550651477,14.206810891628265,0.0,1.0,1.0,0.0
660.0,5.931889201851339,-22.279598608866188,40.39005777086056,154.5771686679015,149.27763624449494,14.613042157354467,-53.02890640910711,31.951249534733346,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,3.88647647341545,114.10877663436345,9.657382071018219,0.0,1.0,1.0,0.0
670.0,6.592536772131715,-23.67592030590437,38.87361288780879,154.5771686679015,152.70678894869562,14.613042157354464,-53.02890640910711,30.429037116037705,3.0,0.0,0.0,5.000000000000002,-1.0,True,False,False,False,True,False,True,3.59235727572179,122.05662198276715,10.140199810266495,0.0,1.0,1.0,0.0
680.0,7.13254559141904,-25.09571165581453,37.414984688489305,159.5771686679015,149.27667743186578,14.613042157354462,-53.02890640910711,28.917489482981466,3.0,0.0,0.0,0.0,-1.0,True,False,False,False,True,False,True,3.566968388293433,121.51980914094962,5.4308318719267845,0.0,1.0,1.0,0.0
690.0,7.648137648230565,-26.487595443780183,35.99852299089066,159.5771686679015,145.8465768057774,14.613042157354469,-53.02890640910711,27.439954128594998,3.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,True,3.5622731481935612,118.38661915750937,5.718949735164642,0.0,1.0,1.0,0.0
700.0,8.162082705533422,-27.875417366255018,34.59197701106299,159.5771686679015,145.8461137370621,14.613042157354466,-53.02890640910711,25.967535286929323,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,3.8465707582343382,110.17633829981628,6.03855773806572,0.0,1.0,1.0,0.0
710.0,8.686485631848742,-29.29187502854956,33.16312610194803,159.5771686679015,149.275277336483,14.613042157354462,-53.02890640910711,24.465705201599818,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,5.505252881390234,93.45020826529526,6.404085159301758,0.0,1.0,1.0,0.0
720.0,9.222720920692714,-30.74070667210477,31.70958787546515,159.5771686679015,152.70443004817307,14.613042157354473,-53.02890640910711,22.93075250729722,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,6.452292458884199,78.67715331308878,6.827109754085541,0.0,1.0,1.0,0.0
730.0,9.770775448263818,-32.221904553203586,30.23311198557115,159.5771686679015,156.13357187216616,14.613042157354467,-53.02890640910711,21.36302584170932,3.0,0.0,0.0,-5.000000000000002,1.0,True,False,False,False,True,False,True,6.801714872606205,63.000018687904266,7.32198067009449,0.0,1.0,1.0,0.0
740.0,10.44643480476877,-33.686475802148486,28.692124774207585,154.5771686679015,159.56270280849668,14.613042157354457,-53.02890640910711,19.78611226632536,3.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,6.811359100519693,54.005165614660186,13.266345262527466,0.0,1.0,1.0,0.0
750.0,11.149729936587399,-35.176332181804696,27.122091684061793,154.5771686679015,162.99182285719945,14.65674147547906,-48.027818965135886,13.321405424205642,2.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,6.80204138903103,41.412372176759966,10.159162357449532,0.0,1.0,1.0,0.0
760.0,11.855005025329218,-36.67082613384388,25.557309751935716,154.5771686679015,162.99999999999994,14.656741475479055,-48.027818965135886,11.697478929500845,2.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,6.829461438796924,28.141756375478195,11.564839035272598,0.0,1.0,1.0,0.0
770.0,12.560070748958415,-38.165320085883074,24.00466552629887,154.5771686679015,162.99999999999994,14.65674147547906,-48.027818965135886,10.082901977045674,2.0,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,7.766228971701863,15.023008516481983,13.42098668217659,0.0,1.0,1.0,0.0
780.0,13.264927270567286,-39.65981403792226,22.46667554889395,154.5771686679015,162.99999999999994,14.700440793603658,-43.02673152116467,3.660168358666539,1.0,0.0,0.0,-10.000000000000004,1.0,True,False,False,False,True,False,True,9.637420915417362,2.981466187799322,2.331448830664158,0.0,1.0,1.0,0.0
790.0,14.151570681303484,-41.04961837569255,20.875366465693784,144.5771686679015,162.99999999999994,14.700440793603658,-43.02673152116467,2.05188566693543,1.0,0.0,0.0,19.907544404268265,1.0,False,False,False,False,False,False,False,12.126176101095526,0.0,19.907544404268265,0.0,1.0,1.0,0.0
800.0,14.88708993867019,-42.52300183861145,19.35937065930341,160.40041961765837,162.99999999999994,29.752000782916912,-54.729006045581,19.234139260906954,0.0,0.0,0.0,-31.282311379909515,1.0,False,False,False,False,False,False,False,14.756123981395897,0.0,-31.282311379909515,0.0,1.0,1.0,0.0
810.0,15.662425806482673,-43.97534324394698,17.847497492614583,144.5771686679015,162.99999999999994,29.752000782916916,-54.729006045581,17.724485512076484,0.0,0.0,0.0,-17.496643513441086,1.0,False,False,False,False,False,False,False,15.872101893794671,0.0,-17.496643513441086,0.0,1.0,1.0,0.0
820.0,16.800688150280585,-45.159400647899375,16.218601230161827,128.75391771814463,162.99999999999994,29.752000782916916,-54.729006045581,16.103224719776552,0.0,0.0,0.0,-2.5659109465777874,1.0,False,False,False,False,False,False,False,15.8817078723783,0.0,-2.5659109465777874,0.0,1.0,1.0,0.0
830.0,18.12238940592166,-46.13869275024882,14.562792486844916,126.18800677156685,162.99999999999994,29.752000782916916,-54.729006045581,14.458262111744215,0.0,0.0,0.0,-0.011221580643905327,1.0,False,False,False,False,False,False,False,15.957723959173222,0.0,-0.011221580643905327,0.0,1.0,1.0,0.0
840.0,19.445705754264303,-47.115445139354954,12.906955266909774,126.17678519092294,162.99999999999994,29.752000782916916,-54.729006045581,12.813509546195496,0.0,0.0,0.0,-3.093785068131183e-05,1.0,False,False,False,False,False,False,False,16.055668098947304,0.0,-3.093785068131183e-05,0.0,1.0,1.0,0.0
