time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
100.0,KL001,1,39.67655184994855,3.0,99.1318459770889,54.36999701827091,True,True,52.19506614532654,5.777619706432491,159.64669984751032,162.1852342671953,113.18644949046478,128.39230118398916,0.2524583339691162,0.45501887798309326,AC10,29.421071177347528,False,-0.11152636609040201,0.45501887798309326,False,False,False,False,False,False,False,54.64907250233731,0.0,-3.8984013721346855,3.7868750060442835,0.45501887798309326
110.0,KL001,1,38.04223418407421,3.0,99.1318459770889,54.36999701827091,True,True,52.207721562594784,5.765347485667462,161.20673784062012,163.76678821319604,114.20274144332087,128.932319959756,0.21678376197814941,0.4508059024810791,AC10,29.442312987407735,False,-0.6931336456909776,0.4508059024810791,False,False,False,False,False,False,False,54.6980653488023,0.0,-3.9448900893330574,3.25175644364208,0.4508059024810791
120.0,KL001,1,36.39110200177796,3.0,99.1318459770889,54.36999701827091,True,True,52.22040529858818,5.75270293469533,162.75232194741912,165.33360280690718,115.22793740619912,128.89158276439036,0.22025775909423828,0.43972277641296387,AC10,29.454788921309394,False,-0.09000543155707419,0.43972277641296387,False,False,False,False,False,False,False,54.730852718857406,0.0,-3.393871821463108,3.303866389906034,0.43972277641296387
130.0,KL001,1,34.73671800769647,3.0,99.1318459770889,54.36999701827091,True,True,52.23310133372666,5.739997754121404,162.99999999999994,165.5846750214427,116.26781632286206,129.44443928003784,0.21149563789367676,0.43555474281311035,AC10,29.466624682513853,False,-0.2827404742129147,0.43555474281311035,False,False,False,False,False,False,False,54.76264953681285,0.0,-3.4551750496029854,3.1724345753900707,0.43555474281311035
140.0,KL001,1,33.0819414325328,3.0,99.1318459770889,54.36999701827091,True,True,52.2457588107382,5.7271867874105915,162.99999999999994,165.5846750214427,117.31578541980835,129.7956777956215,0.22166860103607178,0.42671287059783936,AC10,29.478971456701032,False,0.0006750226157237194,0.42671287059783936,False,False,False,False,False,False,False,54.795521634588674,0.0,-3.3243539929389954,3.325029015554719,0.42671287059783936
150.0,KL001,1,31.427278735129082,3.0,99.1318459770889,54.36999701827091,True,True,52.25841638017196,5.714372409068671,162.99999999999994,165.5846750214427,118.3778760951322,130.4190269825745,0.22567999362945557,0.4184396266937256,AC10,29.492552486102575,False,-0.10740939527750015,0.4184396266937256,False,False,False,False,False,False,False,54.83089760407501,0.0,-3.4926092997193336,3.3851999044418335,0.4184396266937256
160.0,KL001,1,29.77256457044303,3.0,99.1318459770889,54.36999701827091,True,True,52.271059221319994,5.701515626032028,162.99999999999994,165.5846750214427,119.4513463436875,130.92413679057995,0.21476387977600098,0.4146944284439087,AC10,29.507056437899873,False,-0.3435724298469722,0.4146944284439087,False,False,False,False,False,False,False,54.868164265893945,0.0,-3.5650306195020676,3.2214581896550953,0.4146944284439087
170.0,KL001,1,28.1173813382414,3.0,99.1318459770889,54.36999701827091,True,True,52.283654652718376,5.6885315044132,162.99999999999994,165.5846750214427,120.53074719712951,131.1852619251523,0.20478439331054688,0.4101126194000244,AC10,29.52176677003262,False,-0.330005690921098,0.4101126194000244,False,False,False,False,False,False,False,54.90590770432086,0.0,-3.4017715975642204,3.0717659066431224,0.4101126194000244
180.0,KL001,1,26.461762964369317,3.0,99.1318459770889,54.36999701827091,True,True,52.29620411999948,5.6754253096366085,162.99999999999994,165.5846750214427,121.61618170623593,131.45217550283166,0.19482040405273438,0.4054408073425293,AC10,29.536656582755317,False,-0.33119336469098926,0.4054408073425293,False,False,False,False,False,False,False,54.94407407296811,0.0,-3.2534994184970856,2.9223060538060963,0.4054408073425293
190.0,KL001,1,24.805717213083085,3.0,99.1318459770889,54.36999701827091,True,True,52.308707039177825,5.662196996665204,162.99999999999994,165.5846750214427,122.7074328726174,131.71029880909907,0.18495845794677734,0.40063953399658203,AC10,29.551660422032853,False,-0.3312862361781299,0.40063953399658203,False,False,False,False,False,False,False,54.98253304286873,0.0,-3.1056630983948708,2.774376862216741,0.40063953399658203
200.0,KL001,1,23.149253809539125,3.0,99.1318459770889,54.36999701827091,True,True,52.32116297926377,5.64884691897529,162.99999999999994,165.5846750214427,123.80431328709005,131.9608896342067,0.17116868495941162,0.39425206184387207,AC10,29.566718520985113,False,-0.39216666016727686,0.39425206184387207,False,False,False,False,False,False,False,55.0211651830781,0.0,-2.95969694852829,2.567530288361013,0.39425206184387207
210.0,KL001,1,21.492290984506415,3.0,99.1318459770889,54.36999701827091,True,True,52.33356276879521,5.635353902950029,162.99999999999994,165.5846750214427,124.90533531153056,132.1438681879913,0.20913374423980713,0.48827075958251953,AC10,29.58159837404606,False,0.3864465979859233,0.48827075958251953,False,False,False,False,False,False,False,55.05950696792953,0.0,-2.7505595795810223,3.1370061775669456,0.48827075958251953
220.0,KL001,1,19.836089871537965,3.0,99.1318459770889,54.36999701827091,True,True,52.34601789406798,5.621994287184355,162.99999999999994,165.5846750214427,126.02692525325074,133.0918568967674,0.19719386100769043,0.48566198348999023,AC10,29.59854868483981,False,-0.4244568943977356,0.48566198348999023,False,False,False,False,False,False,False,51.84101603775898,0.0,-3.382364809513092,2.9579079151153564,0.48566198348999023
230.0,KL001,1,18.179380058826887,3.0,99.1318459770889,54.36999701827091,True,True,52.35841221034948,5.6084802208427895,162.99999999999994,165.5846750214427,127.15147311029695,133.22283281551438,0.18750989437103271,0.48061418533325195,AC10,29.61515580391204,False,-0.39589887019246817,0.48061418533325195,False,False,False,False,False,False,False,48.567107229722986,0.0,-3.2085472717881203,2.812648401595652,0.48061418533325195
240.0,KL001,1,16.52222794641732,3.0,99.1318459770889,54.36999701827091,True,True,52.370749195780796,5.594822445068766,162.99999999999994,165.5846750214427,128.2794474756352,133.3761466835083,0.1779540777206421,0.4755665063858032,AC10,29.631447534420708,False,-0.40371750947088003,0.4755665063858032,False,False,False,False,False,False,False,45.29042208152035,0.0,-3.0730286613106728,2.6693111518397927,0.4755665063858032
250.0,KL001,1,14.864640904256214,3.0,99.1318459770889,54.36999701827091,True,True,52.38302711156438,5.581018804528051,162.99999999999994,165.5846750214427,129.4105466558327,133.51563629945844,0.16863059997558594,0.47043371200561523,AC10,29.647346943647175,False,-0.4123579943552613,0.47043371200561523,False,False,False,False,False,False,False,42.010864691468186,0.0,-2.941817007958889,2.5294590136036277,0.47043371200561523
260.0,KL001,1,13.206627805529912,3.0,99.1318459770889,54.36999701827091,True,True,52.39524406420332,5.567066902766845,162.99999999999994,165.5846750214427,130.54445831078007,133.64069681009062,0.1595773696899414,0.4652174711227417,AC10,29.662778576096315,False,-0.42391085531562567,0.4652174711227417,False,False,False,False,False,False,False,38.72827246311765,0.0,-2.817571386694908,2.3936605313792825,0.4652174711227417
270.0,KL001,1,11.548197007688506,3.0,99.1318459770889,54.36999701827091,True,True,52.407397686110876,5.552963382745006,162.99999999999994,165.5846750214427,131.68081567113492,133.74865357299848,0.15093278884887695,0.45987141132354736,AC10,29.677662714377593,False,-0.43845111038535833,0.45987141132354736,False,False,False,False,False,False,False,35.44247376968248,0.0,-2.702442929148674,2.2639918187633157,0.45987141132354736
280.0,KL001,1,9.889358235449887,3.0,99.1318459770889,54.36999701827091,True,True,52.4194851051629,5.538703923756511,162.99999999999994,165.5846750214427,132.81919657258484,133.83677763306167,0.14252614974975586,0.4544738531112671,AC10,29.69191583934038,False,-0.4635140486061573,0.4544738531112671,False,False,False,False,False,False,False,32.15275137878224,0.0,-2.601406294852495,2.137892246246338,0.4544738531112671
290.0,KL001,1,8.230115474778618,3.0,99.1318459770889,54.36999701827091,True,True,52.43150176744552,5.524280675594852,162.99999999999994,165.5846750214427,133.95896662180513,133.89489012300953,0.1343461275100708,0.4490180015563965,AC10,29.705430396263782,False,-0.5010089837014675,0.4490180015563965,False,False,False,False,False,False,False,28.858200867578493,0.0,-2.5162008963525295,2.015191912651062,0.4490180015563965
300.0,KL001,1,6.570470767358826,3.0,99.1318459770889,54.36999701827091,True,True,52.44344106495755,5.50968169722393,162.99999999999994,165.5846750214427,135.09924132985665,133.91100185534344,-0.15289735794067383,0.27122247219085693,AC4,29.355206217776615,False,-4.749366715550423,0.27122247219085693,False,False,False,False,False,False,False,25.314591394695626,0.0,-2.4559063464403152,-2.2934603691101074,0.27122247219085693
310.0,KL001,1,4.910237924848085,3.0,99.1318459770889,54.36999701827091,True,True,52.454682121502955,5.493661993065941,162.99999999999994,165.5846750214427,136.15865575543484,129.70541059376342,-0.12930238246917725,0.2682788372039795,AC4,27.587646306039463,False,1.0663743037730455,0.2682788372039795,False,False,False,False,False,False,False,22.06273368086933,0.0,3.0059100687503815,-1.939535764977336,0.2682788372039795
320.0,KL001,1,3.2501431556488285,3.0,99.1318459770889,54.36999701827091,True,True,52.466025072251796,5.477826896757478,162.99999999999994,165.5846750214427,137.24322454807103,131.3024581722962,-0.13670897483825684,0.2651658058166504,AC4,25.821506692596518,False,1.0307461023330688,0.2651658058166504,False,False,False,False,False,False,False,18.832024512559435,0.0,3.0813807249069214,-2.0506346225738525,0.2651658058166504
330.0,KL001,1,1.5911279894699102,3.0,99.1318459770889,54.36999701827091,True,True,52.477539751386956,5.462325222799824,162.99999999999994,165.5846750214427,138.36143802403788,132.84709225940514,-0.13945633172988892,0.26208531856536865,AC4,24.058322352951965,False,2.4132550321519375,0.26208531856536865,False,False,False,False,False,False,False,15.734129735296436,0.0,4.505099952220917,-2.0918449200689793,0.26208531856536865
340.0,KL001,2,71.51723523933435,3.0,45.23636700755224,101.50812513020554,True,True,52.48942871866316,5.447601146533097,162.99999999999994,165.5846750214427,139.5386964826094,135.7462987920767,-0.21499931812286377,0.24751615524291992,AC4,22.30297229596457,False,-15.068221092224121,0.24751615524291992,False,False,False,False,False,False,False,12.134636749145107,0.0,-11.843230873346329,-3.2249902188777924,0.24751615524291992
350.0,KL001,2,69.86014076861827,3.0,45.23636700755224,101.50812513020554,True,True,52.49982243289079,5.43018729887341,162.99999999999994,165.5846750214427,140.538923275862,121.2223254952197,0.0431971549987793,0.21818065643310547,AC4,20.529244350584055,False,-15.000000000000002,0.21818065643310547,True,False,False,False,True,False,False,10.936623101120613,0.0,3.1562425196170807,0.6479573249816895,0.21818065643310547
360.0,KL001,2,68.23357000176638,3.0,45.23636700755223,101.50812513020554,True,True,52.50710423732879,5.4089310234559855,162.99999999999994,165.5846750214427,141.17929716108736,106.8496793772307,0.022495150566101074,0.20994091033935547,AC4,18.768836102129033,False,-10.000000000000004,0.20994091033935547,True,False,False,False,True,False,False,11.292499167536251,0.0,18.448079377412796,0.3374272584915161,0.20994091033935547
370.0,KL001,2,66.735728879466,3.0,45.236367007552246,101.50812513020554,True,True,52.511120061371614,5.3854058381836865,162.99999999999994,165.5846750214427,141.4601055782174,97.51964095498897,0.06500804424285889,0.1779310703277588,AC4,17.082701370589874,False,0.0,0.1779310703277588,True,False,False,False,True,False,False,10.655675148323159,0.0,29.075365662574768,0.9751197695732117,0.1779310703277588
380.0,KL001,2,65.28070969718081,3.0,45.23636700755224,101.50812513020554,True,True,52.51446765348524,5.361563133543029,162.99999999999994,165.5846750214427,141.68432919835203,98.19302974398317,0.05773770809173584,0.17880892753601074,AC4,15.434969273671582,False,0.0,0.17880892753601074,True,False,False,False,True,False,False,10.650003863407102,0.0,29.792188704013824,0.8660665154457092,0.17880892753601074
390.0,KL001,2,63.83628316970097,3.0,45.23636700755224,101.50812513020554,True,True,52.51781524559887,5.337718612419952,162.99999999999994,165.5846750214427,141.92805999165518,98.86419932396075,0.050310730934143066,0.1793515682220459,AC4,13.815998582040196,False,0.0,0.1793515682220459,True,False,False,False,True,False,False,10.661829657691651,0.0,30.54164618253708,0.754660964012146,0.1793515682220459
400.0,KL001,2,62.40319458365719,3.0,45.23636700755223,101.50812513020554,True,True,52.521162837712495,5.313872274456243,162.99999999999994,165.5846750214427,142.19119774347516,99.53297741943572,0.0010762214660644531,0.11776936054229736,AC4,12.237229539747448,False,0.0,0.11776936054229736,True,False,False,False,True,False,False,10.674093316375636,0.0,31.325741708278656,0.016144216060638428,0.11776936054229736
410.0,KL001,2,60.982253230414386,3.0,45.23636700755224,101.50812513020554,True,True,52.52451042982612,5.290024119293598,162.99999999999994,165.5846750214427,142.47363502192061,100.19919558563282,-0.0025573372840881348,0.11781060695648193,AC4,10.716467170251354,False,0.0,0.11781060695648193,True,False,False,False,True,False,False,10.686794381294416,0.0,32.14662104845047,-0.03836095333099365,0.11781060695648193
420.0,KL001,2,59.57433850486615,3.0,45.23636700755224,101.50812513020554,True,True,52.52785802193975,5.266174146573617,162.99999999999994,165.5846750214427,142.7752573899642,100.86268943227213,-0.027922749519348145,0.08973479270935059,AC4,9.282292113446507,False,0.0,0.08973479270935059,True,False,False,False,True,False,False,10.699932395129196,0.0,33.00656408071518,-0.41884034872055054,0.08973479270935059
